pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.01.S_none.k_31.d_na.t_0	escherichia_coli.k32	0.01	22_cbl_query	none	31	na	0	1.01	0.02	0.98	99%	56352	31480	0	1.014671
escherichia_coli.k32.r_0.01.S_none.k_31.d_na.t_Neg	escherichia_coli.k32	0.01	22_cbl_query	none	31	na	Neg	0.93	0.01	0.92	100%	56352	0	0	0.943179
escherichia_coli.k32.r_0.01.S_none.k_31.d_na.t_Pos	escherichia_coli.k32	0.01	22_cbl_query	none	31	na	Pos	1.32	0.02	1.09	85%	56352	74624	0	1.327433
escherichia_coli.k32.r_0.1.S_none.k_15.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	15	na	0	1.13	0.05	1.06	99%	98524	77736	0	1.138187
escherichia_coli.k32.r_0.1.S_none.k_15.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	15	na	Neg	1.16	0.04	1.11	99%	98524	0	0	1.173977
escherichia_coli.k32.r_0.1.S_none.k_15.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	15	na	Pos	1.14	0.05	1.08	99%	98524	15968	0	1.146946
escherichia_coli.k32.r_0.1.S_none.k_17.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	17	na	0	1.47	0.10	1.36	99%	102716	95416	0	1.484541
escherichia_coli.k32.r_0.1.S_none.k_17.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	17	na	Neg	1.06	0.06	1.00	99%	102740	49576	0	1.07269
escherichia_coli.k32.r_0.1.S_none.k_17.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	17	na	Pos	1.10	0.05	1.05	99%	102740	46896	0	1.113022
escherichia_coli.k32.r_0.1.S_none.k_19.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	19	na	0	1.23	0.04	1.18	99%	114420	130448	0	1.239077
escherichia_coli.k32.r_0.1.S_none.k_19.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	19	na	Neg	1.18	0.07	1.11	99%	114420	54088	0	1.194416
escherichia_coli.k32.r_0.1.S_none.k_19.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	19	na	Pos	1.24	0.07	1.17	99%	114420	0	0	1.249998
escherichia_coli.k32.r_0.1.S_none.k_21.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	21	na	0	1.60	0.08	1.51	99%	115484	128224	0	1.604632
escherichia_coli.k32.r_0.1.S_none.k_21.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	21	na	Neg	1.25	0.09	1.16	99%	115484	0	0	1.259372
escherichia_coli.k32.r_0.1.S_none.k_21.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	21	na	Pos	1.24	0.07	1.16	99%	115484	0	0	1.243989
escherichia_coli.k32.r_0.1.S_none.k_23.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	23	na	0	1.50	0.09	1.40	99%	128420	158016	0	1.505824
escherichia_coli.k32.r_0.1.S_none.k_23.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	23	na	Neg	1.21	0.04	1.17	99%	128388	0	0	1.22072
escherichia_coli.k32.r_0.1.S_none.k_23.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	23	na	Pos	1.26	0.08	1.17	99%	128444	0	0	1.268649
escherichia_coli.k32.r_0.1.S_none.k_31.d_na.t_0	escherichia_coli.k32	0.1	22_cbl_query	none	31	na	0	1.65	0.13	1.46	96%	166588	274176	0	1.658652
escherichia_coli.k32.r_0.1.S_none.k_31.d_na.t_Neg	escherichia_coli.k32	0.1	22_cbl_query	none	31	na	Neg	1.71	0.10	1.60	99%	166588	0	0	1.721111
escherichia_coli.k32.r_0.1.S_none.k_31.d_na.t_Pos	escherichia_coli.k32	0.1	22_cbl_query	none	31	na	Pos	1.51	0.09	1.42	99%	166588	0	0	1.524654
escherichia_coli.k32.r_1.0.S_none.k_15.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	15	na	0	2.78	0.17	2.60	99%	265632	593560	0	2.785323
escherichia_coli.k32.r_1.0.S_none.k_15.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	15	na	Neg	2.70	0.11	2.59	99%	265632	0	0	2.708475
escherichia_coli.k32.r_1.0.S_none.k_15.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	15	na	Pos	2.71	0.15	2.56	99%	265632	0	0	2.723104
escherichia_coli.k32.r_1.0.S_none.k_17.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	17	na	0	3.34	0.26	3.08	99%	319500	749160	0	3.353215
escherichia_coli.k32.r_1.0.S_none.k_17.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	17	na	Neg	3.23	0.17	3.06	99%	319500	0	0	3.239346
escherichia_coli.k32.r_1.0.S_none.k_17.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	17	na	Pos	3.23	0.19	3.03	99%	319500	0	0	3.237455
escherichia_coli.k32.r_1.0.S_none.k_19.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	19	na	0	3.79	0.47	3.32	99%	480568	1054624	0	3.801514
escherichia_coli.k32.r_1.0.S_none.k_19.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	19	na	Neg	3.70	0.31	3.37	99%	480568	0	0	3.705991
escherichia_coli.k32.r_1.0.S_none.k_19.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	19	na	Pos	3.67	0.27	3.39	99%	480568	0	0	3.683705
escherichia_coli.k32.r_1.0.S_none.k_21.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	21	na	0	3.98	0.38	3.59	99%	527772	1098608	0	3.988615
escherichia_coli.k32.r_1.0.S_none.k_21.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	21	na	Neg	3.92	0.39	3.52	99%	527772	0	0	3.926878
escherichia_coli.k32.r_1.0.S_none.k_21.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	21	na	Pos	4.20	0.39	3.80	99%	527772	0	0	4.214142
escherichia_coli.k32.r_1.0.S_none.k_23.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	23	na	0	4.99	0.77	3.32	82%	748048	1419200	0	5.002002
escherichia_coli.k32.r_1.0.S_none.k_23.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	23	na	Neg	3.66	0.47	3.18	99%	747952	0	0	3.67503
escherichia_coli.k32.r_1.0.S_none.k_23.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	23	na	Pos	4.11	0.68	3.42	99%	748048	0	0	4.122528
escherichia_coli.k32.r_1.0.S_none.k_31.d_na.t_0	escherichia_coli.k32	1.0	22_cbl_query	none	31	na	0	7.73	1.40	5.43	88%	2057888	2244472	0	7.736334
escherichia_coli.k32.r_1.0.S_none.k_31.d_na.t_Neg	escherichia_coli.k32	1.0	22_cbl_query	none	31	na	Neg	7.38	1.65	5.72	99%	2057908	0	0	7.385024
escherichia_coli.k32.r_1.0.S_none.k_31.d_na.t_Pos	escherichia_coli.k32	1.0	22_cbl_query	none	31	na	Pos	7.76	2.07	5.67	99%	2057908	0	0	7.767693
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	15	na	0	0.37	0.02	0.35	99%	16128	896	0	0.382166
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	15	na	Neg	0.37	0.02	0.35	99%	16128	0	0	0.383964
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	15	na	Pos	0.44	0.01	0.41	96%	16128	2328	0	0.44756
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	17	na	0	0.39	0.00	0.39	100%	16496	1024	0	0.400048
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	17	na	Neg	0.38	0.00	0.37	99%	16496	0	0	0.387548
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	17	na	Pos	0.45	0.01	0.43	99%	16496	0	0	0.461643
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	19	na	0	0.42	0.01	0.40	99%	16732	1248	0	0.43011
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	19	na	Neg	0.41	0.02	0.39	100%	16732	0	0	0.417205
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	19	na	Pos	0.47	0.01	0.45	99%	16732	0	0	0.477817
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	21	na	0	0.45	0.00	0.45	99%	16908	1352	0	0.464201
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	21	na	Neg	0.42	0.02	0.40	99%	16916	0	0	0.435172
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	21	na	Pos	0.49	0.01	0.47	99%	16908	21760	0	0.502549
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	23	na	0	0.50	0.01	0.48	99%	17028	1592	0	0.509886
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	23	na	Neg	0.47	0.01	0.45	99%	17028	0	0	0.478859
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	23	na	Pos	0.56	0.01	0.53	96%	17028	3480	0	0.565982
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	31	na	0	0.74	0.00	0.74	99%	17340	2392	0	0.751505
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	31	na	Neg	0.68	0.02	0.65	99%	17340	0	0	0.686441
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.01	22_cbl_query	none	31	na	Pos	0.82	0.02	0.78	98%	17340	71416	0	0.830005
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	15	na	0	0.55	0.01	0.53	99%	33424	7336	0	0.554639
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	15	na	Neg	0.45	0.01	0.44	100%	33424	0	0	0.460617
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	15	na	Pos	0.62	0.01	0.60	98%	33424	40720	0	0.631747
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	17	na	0	0.51	0.00	0.50	99%	34124	7968	0	0.519575
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	17	na	Neg	0.47	0.01	0.45	99%	34124	0	0	0.474893
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	17	na	Pos	0.60	0.01	0.58	99%	34068	46384	0	0.605609
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	19	na	0	0.55	0.01	0.53	99%	34188	9664	0	0.559632
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	19	na	Neg	0.49	0.03	0.46	99%	34188	0	0	0.500727
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	19	na	Pos	0.69	0.00	0.67	98%	34188	2600	0	0.699569
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	21	na	0	0.75	0.03	0.71	99%	33812	10168	0	0.755615
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	21	na	Neg	0.53	0.01	0.52	100%	33812	0	0	0.543441
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	21	na	Pos	0.95	0.03	0.91	99%	33812	52760	0	0.964148
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	23	na	0	0.64	0.02	0.62	99%	33952	12264	0	0.649566
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	23	na	Neg	0.56	0.03	0.53	99%	33952	0	0	0.567921
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	23	na	Pos	0.71	0.02	0.66	97%	33952	3288	0	0.716078
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	31	na	0	0.88	0.02	0.85	99%	36144	19296	0	0.887873
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	31	na	Neg	0.82	0.01	0.80	100%	36168	0	0	0.831792
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.1	22_cbl_query	none	31	na	Pos	0.95	0.01	0.94	99%	36144	0	0	0.956933
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	15	na	0	0.58	0.01	0.57	99%	44820	12760	0	0.593137
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	15	na	Neg	0.56	0.01	0.55	99%	44820	0	0	0.573203
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	15	na	Pos	0.68	0.02	0.66	100%	44820	0	0	0.688616
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	17	na	0	0.63	0.01	0.61	99%	44844	13728	0	0.635701
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	17	na	Neg	0.57	0.01	0.55	99%	44844	0	0	0.58161
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	17	na	Pos	0.67	0.04	0.62	98%	44844	2320	0	0.679934
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	19	na	0	0.72	0.02	0.70	99%	44484	16968	0	0.734523
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	19	na	Neg	0.68	0.03	0.64	99%	44448	0	0	0.693562
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	19	na	Pos	0.74	0.03	0.69	98%	44448	49456	0	0.752
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	21	na	0	0.91	0.02	0.88	99%	43676	17896	0	0.916912
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	21	na	Neg	0.72	0.02	0.69	99%	43700	0	0	0.725804
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	21	na	Pos	0.98	0.03	0.93	99%	43676	28704	0	0.992496
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	23	na	0	0.89	0.03	0.85	99%	43988	22016	0	0.896941
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	23	na	Neg	0.73	0.03	0.69	99%	43988	0	0	0.743478
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	23	na	Pos	0.86	0.03	0.82	99%	43988	4296	0	0.873096
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	31	na	0	1.27	0.04	1.22	99%	52136	36176	0	1.278219
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	31	na	Neg	0.86	0.02	0.84	100%	52136	0	0	0.86981
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	22_cbl_query	none	31	na	Pos	1.07	0.02	1.04	99%	52136	69912	0	1.07553
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	15	na	0	0.65	0.01	0.63	99%	52424	17320	0	0.65535
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	15	na	Neg	0.58	0.02	0.55	99%	52424	0	0	0.590222
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	15	na	Pos	0.71	0.02	0.68	99%	52476	1640	0	0.71986
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	17	na	0	0.67	0.02	0.65	99%	51904	18640	0	0.677086
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	17	na	Neg	0.63	0.00	0.62	99%	51904	0	0	0.641243
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	17	na	Pos	0.77	0.02	0.74	99%	51904	45976	0	0.777248
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	19	na	0	0.76	0.02	0.74	99%	51456	23464	0	0.772174
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	19	na	Neg	0.64	0.02	0.62	99%	51456	0	0	0.647873
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	19	na	Pos	0.74	0.01	0.72	99%	51456	6744	0	0.75145
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	21	na	0	0.92	0.01	0.91	99%	50360	24856	0	0.934719
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	21	na	Neg	0.67	0.02	0.64	99%	50360	0	0	0.682681
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	21	na	Pos	0.84	0.02	0.82	99%	50360	176	0	0.852505
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	23	na	0	1.04	0.03	1.01	99%	51424	31072	0	1.05278
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	23	na	Neg	0.72	0.01	0.70	100%	51416	0	0	0.728836
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	23	na	Pos	0.99	0.03	0.95	99%	51416	58328	0	0.999031
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	31	na	0	1.20	0.01	1.18	99%	70812	52504	0	1.206498
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	31	na	Neg	0.94	0.03	0.90	99%	70812	0	0	0.953856
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	22_cbl_query	none	31	na	Pos	1.18	0.04	1.13	99%	70812	71128	0	1.191717
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	15	na	0	0.70	0.02	0.67	99%	57924	21400	0	0.704512
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	15	na	Neg	0.61	0.02	0.58	100%	57924	0	0	0.615156
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	15	na	Pos	0.75	0.03	0.71	98%	57924	4256	0	0.760579
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	17	na	0	0.73	0.01	0.71	99%	57084	23096	0	0.734704
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	17	na	Neg	0.65	0.01	0.63	99%	57084	0	0	0.659456
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	17	na	Pos	0.77	0.02	0.73	98%	57084	2424	0	0.77945
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	19	na	0	0.96	0.03	0.93	99%	56760	29536	0	0.96822
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	19	na	Neg	0.82	0.05	0.77	99%	56760	0	0	0.831787
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	19	na	Pos	0.93	0.05	0.87	99%	56824	51232	0	0.93726
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	21	na	0	1.07	0.04	1.02	99%	55592	31448	0	1.076965
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	22_cbl_query	none	21	na	Neg	0.82	0.02	0.79	99%	55592	0	0	0.82973
