genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref	Q_time_s	Q_mem_kb	qType	SI_time_s	SI_mem_kb
escherichia_coli.k32	0.01	FMSIv02	local	15	3	975841	1000000	3805053	FMSIv02.escherichia_coli.k32.S_local.k_15.d_3	1.72	7568	Pos	10.83	233016
escherichia_coli.k32	0.01	FMSIv02	local	15	4	975841	1000000	3080605	FMSIv02.escherichia_coli.k32.S_local.k_15.d_4	2.61	6568	0	21.979999999999997	183864
escherichia_coli.k32	0.01	FMSIv02	local	15	4	975841	1000000	3080605	FMSIv02.escherichia_coli.k32.S_local.k_15.d_4	2.24	6568	Neg	21.979999999999997	183864
escherichia_coli.k32	0.01	FMSIv02	local	15	4	975841	1000000	3080605	FMSIv02.escherichia_coli.k32.S_local.k_15.d_4	1.74	6568	Pos	21.979999999999997	183864
escherichia_coli.k32	0.01	FMSIv02	local	15	5	975841	1000000	2348053	FMSIv02.escherichia_coli.k32.S_local.k_15.d_5	2.46	6040	0	48.39	135404
escherichia_coli.k32	0.01	FMSIv02	local	15	5	975841	1000000	2348053	FMSIv02.escherichia_coli.k32.S_local.k_15.d_5	2.26	6040	Neg	48.39	135404
escherichia_coli.k32	0.01	FMSIv02	local	15	5	975841	1000000	2348053	FMSIv02.escherichia_coli.k32.S_local.k_15.d_5	2.32	6040	Pos	48.39	135404
escherichia_coli.k32	0.01	SSHash	prophasm	15	na	975841	1000000	7429220	sshash.escherichia_coli.k32.S_prophasm.k_15.d_na	32.56	10812	0	2.8200000000000003	64816
escherichia_coli.k32	0.01	SSHash	prophasm	15	na	975841	1000000	7429220	sshash.escherichia_coli.k32.S_prophasm.k_15.d_na	27.55	10812	Neg	2.8200000000000003	64816
escherichia_coli.k32	0.01	SSHash	prophasm	15	na	975841	1000000	7429220	sshash.escherichia_coli.k32.S_prophasm.k_15.d_na	9.15	10812	Pos	2.8200000000000003	64816
escherichia_coli.k32	0.01	bwa	prophasm	15	na	975841	1000000	54055527	bwa.escherichia_coli.k32.S_prophasm.k_15.d_na	3.1599999999999997	120576	0	8.45	150184
escherichia_coli.k32	0.01	bwa	prophasm	15	na	975841	1000000	54055527	bwa.escherichia_coli.k32.S_prophasm.k_15.d_na	3.16	120576	Neg	8.45	150184
escherichia_coli.k32	0.01	bwa	prophasm	15	na	975841	1000000	54055527	bwa.escherichia_coli.k32.S_prophasm.k_15.d_na	5.13	120576	Pos	8.45	150184
escherichia_coli.k32	0.01	cbl	none	15	na	975841	1000000	7455787	cbl.escherichia_coli.k32.S_none.k_15.d_na	0.58	52224	0	0.77	52284
escherichia_coli.k32	0.01	cbl	none	15	na	975841	1000000	7455787	cbl.escherichia_coli.k32.S_none.k_15.d_na	0.56	52224	Neg	0.77	52284
escherichia_coli.k32	0.01	cbl	none	15	na	975841	1000000	7455787	cbl.escherichia_coli.k32.S_none.k_15.d_na	0.7100000000000001	52224	Pos	0.77	52284
escherichia_coli.k32	0.01	fmsi	global	15	na	975841	1000000	1871099	fmsi.escherichia_coli.k32.S_global.k_15.d_na	24.61	5724	0	6.050000000000001	94180
escherichia_coli.k32	0.01	fmsi	global	15	na	975841	1000000	1871099	fmsi.escherichia_coli.k32.S_global.k_15.d_na	24.21	5724	Neg	6.050000000000001	94180
escherichia_coli.k32	0.01	fmsi	global	15	na	975841	1000000	1871099	fmsi.escherichia_coli.k32.S_global.k_15.d_na	28.72	5724	Pos	6.050000000000001	94180
escherichia_coli.k32	0.01	fmsi	local	15	1	975841	1000000	5093195	fmsi.escherichia_coli.k32.S_local.k_15.d_1	28.03	8632	0	10.629999999999999	277252
escherichia_coli.k32	0.01	fmsi	local	15	1	975841	1000000	5093195	fmsi.escherichia_coli.k32.S_local.k_15.d_1	25.369999999999997	8632	Neg	10.629999999999999	277252
escherichia_coli.k32	0.01	fmsi	local	15	1	975841	1000000	5093195	fmsi.escherichia_coli.k32.S_local.k_15.d_1	30.46	8632	Pos	10.629999999999999	277252
escherichia_coli.k32	0.01	fmsi	local	15	2	975841	1000000	4901307	fmsi.escherichia_coli.k32.S_local.k_15.d_2	26.669999999999998	8468	0	11.44	267016
escherichia_coli.k32	0.01	fmsi	local	15	2	975841	1000000	4901307	fmsi.escherichia_coli.k32.S_local.k_15.d_2	25.94	8468	Neg	11.44	267016
escherichia_coli.k32	0.01	fmsi	local	15	2	975841	1000000	4901307	fmsi.escherichia_coli.k32.S_local.k_15.d_2	28.779999999999998	8364	Pos	11.44	267016
escherichia_coli.k32	0.01	fmsi	local	15	3	975841	1000000	4418371	fmsi.escherichia_coli.k32.S_local.k_15.d_3	24.51	7836	0	14.69	238876
escherichia_coli.k32	0.01	fmsi	local	15	3	975841	1000000	4418371	fmsi.escherichia_coli.k32.S_local.k_15.d_3	24.4	7836	Neg	14.69	238876
escherichia_coli.k32	0.01	fmsi	local	15	3	975841	1000000	4418371	fmsi.escherichia_coli.k32.S_local.k_15.d_3	28.35	8040	Pos	14.69	238876
escherichia_coli.k32	0.01	fmsi	local	15	4	975841	1000000	3551587	fmsi.escherichia_coli.k32.S_local.k_15.d_4	25.21	7052	0	25.06	189620
escherichia_coli.k32	0.01	fmsi	local	15	4	975841	1000000	3551587	fmsi.escherichia_coli.k32.S_local.k_15.d_4	24.5	7264	Neg	25.06	189620
escherichia_coli.k32	0.01	fmsi	local	15	4	975841	1000000	3551587	fmsi.escherichia_coli.k32.S_local.k_15.d_4	27.23	7052	Pos	25.06	189620
escherichia_coli.k32	0.01	fmsi	local	15	5	975841	1000000	2678979	fmsi.escherichia_coli.k32.S_local.k_15.d_5	25.16	6464	0	50.51	138680
escherichia_coli.k32	0.01	fmsi	local	15	5	975841	1000000	2678979	fmsi.escherichia_coli.k32.S_local.k_15.d_5	23.13	6464	Neg	50.51	138680
escherichia_coli.k32	0.01	fmsi	local	15	5	975841	1000000	2678979	fmsi.escherichia_coli.k32.S_local.k_15.d_5	28.86	6464	Pos	50.51	138680
escherichia_coli.k32	0.01	sbwt	none	15	0	975841	1000000	7679216	sbwt.escherichia_coli.k32.S_none.k_15.d_0	0.48	36704	0	30.19	612124
escherichia_coli.k32	0.01	sbwt	none	15	0	975841	1000000	7679216	sbwt.escherichia_coli.k32.S_none.k_15.d_0	0.46	36704	Neg	30.19	612124
escherichia_coli.k32	0.01	sbwt	none	15	0	975841	1000000	7679216	sbwt.escherichia_coli.k32.S_none.k_15.d_0	0.61	36704	Pos	30.19	612124
escherichia_coli.k32	0.01	sbwt	none	15	1	975841	1000000	4612528	sbwt.escherichia_coli.k32.S_none.k_15.d_1	0.87	33800	0	15.360000000000001	310612
escherichia_coli.k32	0.01	sbwt	none	15	1	975841	1000000	4612528	sbwt.escherichia_coli.k32.S_none.k_15.d_1	0.84	33800	Neg	15.360000000000001	310612
escherichia_coli.k32	0.01	sbwt	none	15	1	975841	1000000	4612528	sbwt.escherichia_coli.k32.S_none.k_15.d_1	1.03	33800	Pos	15.360000000000001	310612
escherichia_coli.k32	0.01	sbwt	none	15	2	975841	1000000	7034066	sbwt.escherichia_coli.k32.S_none.k_15.d_2	2.7699999999999996	36228	0	32.68	611900
escherichia_coli.k32	0.01	sbwt	none	15	2	975841	1000000	7034066	sbwt.escherichia_coli.k32.S_none.k_15.d_2	2.59	36228	Neg	32.68	611900
escherichia_coli.k32	0.01	sbwt	none	15	2	975841	1000000	7034066	sbwt.escherichia_coli.k32.S_none.k_15.d_2	4.12	36228	Pos	32.68	611900
escherichia_coli.k32	0.01	FMSIv02	global	17	na	1241932	1000000	2713325	FMSIv02.escherichia_coli.k32.S_global.k_17.d_na	2.4099999999999997	6304	0	9.06	153484
escherichia_coli.k32	0.01	FMSIv02	global	17	na	1241932	1000000	2713325	FMSIv02.escherichia_coli.k32.S_global.k_17.d_na	2.21	6440	Neg	9.06	153484
escherichia_coli.k32	0.01	FMSIv02	global	17	na	1241932	1000000	2713325	FMSIv02.escherichia_coli.k32.S_global.k_17.d_na	2.34	6304	Pos	9.06	153484
escherichia_coli.k32	0.01	FMSIv02	local	17	1	1241932	1000000	6246510	FMSIv02.escherichia_coli.k32.S_local.k_17.d_1	2.44	10080	0	9.04	371108
escherichia_coli.k32	0.01	FMSIv02	local	17	1	1241932	1000000	6246510	FMSIv02.escherichia_coli.k32.S_local.k_17.d_1	2.69	10080	Neg	9.04	371108
escherichia_coli.k32	0.01	FMSIv02	local	17	1	1241932	1000000	6246510	FMSIv02.escherichia_coli.k32.S_local.k_17.d_1	2.21	10080	Pos	9.04	371108
escherichia_coli.k32	0.01	FMSIv02	local	17	2	1241932	1000000	6171734	FMSIv02.escherichia_coli.k32.S_local.k_17.d_2	2.62	10008	0	11.309999999999999	366212
escherichia_coli.k32	0.01	FMSIv02	local	17	2	1241932	1000000	6171734	FMSIv02.escherichia_coli.k32.S_local.k_17.d_2	2.4299999999999997	10008	Neg	11.309999999999999	366212
escherichia_coli.k32	0.01	FMSIv02	local	17	2	1241932	1000000	6171734	FMSIv02.escherichia_coli.k32.S_local.k_17.d_2	1.76	10008	Pos	11.309999999999999	366212
escherichia_coli.k32	0.01	FMSIv02	local	17	3	1241932	1000000	6045950	FMSIv02.escherichia_coli.k32.S_local.k_17.d_3	2.66	9876	0	19.849999999999998	357988
escherichia_coli.k32	0.01	FMSIv02	local	17	3	1241932	1000000	6045950	FMSIv02.escherichia_coli.k32.S_local.k_17.d_3	2.54	9876	Neg	19.849999999999998	357988
escherichia_coli.k32	0.01	FMSIv02	local	17	3	1241932	1000000	6045950	FMSIv02.escherichia_coli.k32.S_local.k_17.d_3	2.02	9876	Pos	19.849999999999998	357988
escherichia_coli.k32	0.01	FMSIv02	local	17	4	1241932	1000000	5770838	FMSIv02.escherichia_coli.k32.S_local.k_17.d_4	2.3299999999999996	9400	0	50.13	340004
escherichia_coli.k32	0.01	FMSIv02	local	17	4	1241932	1000000	5770838	FMSIv02.escherichia_coli.k32.S_local.k_17.d_4	2.47	9400	Neg	50.13	340004
escherichia_coli.k32	0.01	FMSIv02	local	17	4	1241932	1000000	5770838	FMSIv02.escherichia_coli.k32.S_local.k_17.d_4	1.68	9400	Pos	50.13	340004
escherichia_coli.k32	0.01	FMSIv02	local	17	5	1241932	1000000	5180165	FMSIv02.escherichia_coli.k32.S_local.k_17.d_5	2.5599999999999996	8940	0	156.68	301580
escherichia_coli.k32	0.01	FMSIv02	local	17	5	1241932	1000000	5180165	FMSIv02.escherichia_coli.k32.S_local.k_17.d_5	2.17	8940	Neg	156.68	301580
escherichia_coli.k32	0.01	FMSIv02	local	17	5	1241932	1000000	5180165	FMSIv02.escherichia_coli.k32.S_local.k_17.d_5	1.8	8940	Pos	156.68	301580
escherichia_coli.k32	0.01	SSHash	prophasm	17	na	1241932	1000000	10293982	sshash.escherichia_coli.k32.S_prophasm.k_17.d_na	15.57	13648	0	4.32	80004
escherichia_coli.k32	0.01	SSHash	prophasm	17	na	1241932	1000000	10293982	sshash.escherichia_coli.k32.S_prophasm.k_17.d_na	12.959999999999999	13648	Neg	4.32	80004
escherichia_coli.k32	0.01	SSHash	prophasm	17	na	1241932	1000000	10293982	sshash.escherichia_coli.k32.S_prophasm.k_17.d_na	4.67	13648	Pos	4.32	80004
escherichia_coli.k32	0.01	bwa	prophasm	17	na	1241932	1000000	74097868	bwa.escherichia_coli.k32.S_prophasm.k_17.d_na	4.61	157476	0	13.43	216804
escherichia_coli.k32	0.01	bwa	prophasm	17	na	1241932	1000000	74097868	bwa.escherichia_coli.k32.S_prophasm.k_17.d_na	4.3100000000000005	157476	Neg	13.43	216804
escherichia_coli.k32	0.01	bwa	prophasm	17	na	1241932	1000000	74097868	bwa.escherichia_coli.k32.S_prophasm.k_17.d_na	6.29	157476	Pos	13.43	216804
escherichia_coli.k32	0.01	cbl	none	17	na	1241932	1000000	8806465	cbl.escherichia_coli.k32.S_none.k_17.d_na	0.63	56976	0	0.98	57200
escherichia_coli.k32	0.01	cbl	none	17	na	1241932	1000000	8806465	cbl.escherichia_coli.k32.S_none.k_17.d_na	0.61	56976	Neg	0.98	57200
escherichia_coli.k32	0.01	cbl	none	17	na	1241932	1000000	8806465	cbl.escherichia_coli.k32.S_none.k_17.d_na	0.74	56976	Pos	0.98	57200
escherichia_coli.k32	0.01	fmsi	global	17	na	1241932	1000000	3054531	fmsi.escherichia_coli.k32.S_global.k_17.d_na	25.68	6840	0	11.5	156940
escherichia_coli.k32	0.01	fmsi	global	17	na	1241932	1000000	3054531	fmsi.escherichia_coli.k32.S_global.k_17.d_na	24.28	6840	Neg	11.5	156940
escherichia_coli.k32	0.01	fmsi	global	17	na	1241932	1000000	3054531	fmsi.escherichia_coli.k32.S_global.k_17.d_na	29.83	6840	Pos	11.5	156940
escherichia_coli.k32	0.01	fmsi	local	17	1	1241932	1000000	7160115	fmsi.escherichia_coli.k32.S_local.k_17.d_1	28.57	10476	0	16.8	403652
escherichia_coli.k32	0.01	fmsi	local	17	1	1241932	1000000	7160115	fmsi.escherichia_coli.k32.S_local.k_17.d_1	26.330000000000002	10648	Neg	16.8	403652
escherichia_coli.k32	0.01	fmsi	local	17	1	1241932	1000000	7160115	fmsi.escherichia_coli.k32.S_local.k_17.d_1	33.16	10476	Pos	16.8	403652
escherichia_coli.k32	0.01	fmsi	local	17	2	1241932	1000000	7071835	fmsi.escherichia_coli.k32.S_local.k_17.d_2	28.09	10568	0	18.75	398796
escherichia_coli.k32	0.01	fmsi	local	17	2	1241932	1000000	7071835	fmsi.escherichia_coli.k32.S_local.k_17.d_2	27.12	10568	Neg	18.75	398796
escherichia_coli.k32	0.01	fmsi	local	17	2	1241932	1000000	7071835	fmsi.escherichia_coli.k32.S_local.k_17.d_2	31.3	10568	Pos	18.75	398796
escherichia_coli.k32	0.01	fmsi	local	17	3	1241932	1000000	6926363	fmsi.escherichia_coli.k32.S_local.k_17.d_3	27.349999999999998	10440	0	26.81	388388
escherichia_coli.k32	0.01	fmsi	local	17	3	1241932	1000000	6926363	fmsi.escherichia_coli.k32.S_local.k_17.d_3	26.529999999999998	10440	Neg	26.81	388388
escherichia_coli.k32	0.01	fmsi	local	17	3	1241932	1000000	6926363	fmsi.escherichia_coli.k32.S_local.k_17.d_3	32.309999999999995	10440	Pos	26.81	388388
escherichia_coli.k32	0.01	fmsi	local	17	4	1241932	1000000	6609563	fmsi.escherichia_coli.k32.S_local.k_17.d_4	29.36	9948	0	57.550000000000004	370280
escherichia_coli.k32	0.01	fmsi	local	17	4	1241932	1000000	6609563	fmsi.escherichia_coli.k32.S_local.k_17.d_4	27.89	10148	Neg	57.550000000000004	370280
escherichia_coli.k32	0.01	fmsi	local	17	4	1241932	1000000	6609563	fmsi.escherichia_coli.k32.S_local.k_17.d_4	33.739999999999995	9948	Pos	57.550000000000004	370280
escherichia_coli.k32	0.01	fmsi	local	17	5	1241932	1000000	5927475	fmsi.escherichia_coli.k32.S_local.k_17.d_5	27.060000000000002	9520	0	161.65	329544
escherichia_coli.k32	0.01	fmsi	local	17	5	1241932	1000000	5927475	fmsi.escherichia_coli.k32.S_local.k_17.d_5	27.16	9420	Neg	161.65	329544
escherichia_coli.k32	0.01	fmsi	local	17	5	1241932	1000000	5927475	fmsi.escherichia_coli.k32.S_local.k_17.d_5	31.75	9420	Pos	161.65	329544
escherichia_coli.k32	0.01	sbwt	none	17	0	1241932	1000000	12349072	sbwt.escherichia_coli.k32.S_none.k_17.d_0	0.54	41124	0	46.52	873508
escherichia_coli.k32	0.01	sbwt	none	17	0	1241932	1000000	12349072	sbwt.escherichia_coli.k32.S_none.k_17.d_0	0.52	41124	Neg	46.52	873508
escherichia_coli.k32	0.01	sbwt	none	17	0	1241932	1000000	12349072	sbwt.escherichia_coli.k32.S_none.k_17.d_0	0.76	41124	Pos	46.52	873508
escherichia_coli.k32	0.01	sbwt	none	17	1	1241932	1000000	7017968	sbwt.escherichia_coli.k32.S_none.k_17.d_1	1.22	35912	0	23.42	456636
escherichia_coli.k32	0.01	sbwt	none	17	1	1241932	1000000	7017968	sbwt.escherichia_coli.k32.S_none.k_17.d_1	0.91	35912	Neg	23.42	456636
escherichia_coli.k32	0.01	sbwt	none	17	1	1241932	1000000	7017968	sbwt.escherichia_coli.k32.S_none.k_17.d_1	1.18	35912	Pos	23.42	456636
escherichia_coli.k32	0.01	sbwt	none	17	2	1241932	1000000	10670986	sbwt.escherichia_coli.k32.S_none.k_17.d_2	2.94	39588	0	49.199999999999996	872148
escherichia_coli.k32	0.01	sbwt	none	17	2	1241932	1000000	10670986	sbwt.escherichia_coli.k32.S_none.k_17.d_2	2.73	39588	Neg	49.199999999999996	872148
escherichia_coli.k32	0.01	sbwt	none	17	2	1241932	1000000	10670986	sbwt.escherichia_coli.k32.S_none.k_17.d_2	4.9399999999999995	39588	Pos	49.199999999999996	872148
escherichia_coli.k32	0.01	FMSIv02	global	19	na	1323083	1000000	3571725	FMSIv02.escherichia_coli.k32.S_global.k_19.d_na	2.27	7096	0	12.649999999999999	207452
escherichia_coli.k32	0.01	FMSIv02	global	19	na	1323083	1000000	3571725	FMSIv02.escherichia_coli.k32.S_global.k_19.d_na	2.48	7320	Neg	12.649999999999999	207452
escherichia_coli.k32	0.01	FMSIv02	global	19	na	1323083	1000000	3571725	FMSIv02.escherichia_coli.k32.S_global.k_19.d_na	2.6399999999999997	7096	Pos	12.649999999999999	207452
escherichia_coli.k32	0.01	FMSIv02	local	19	1	1323083	1000000	7369280	FMSIv02.escherichia_coli.k32.S_local.k_19.d_1	2.55	11240	0	10.079999999999998	441332
escherichia_coli.k32	0.01	FMSIv02	local	19	1	1323083	1000000	7369280	FMSIv02.escherichia_coli.k32.S_local.k_19.d_1	2.38	11240	Neg	10.079999999999998	441332
escherichia_coli.k32	0.01	FMSIv02	local	19	1	1323083	1000000	7369280	FMSIv02.escherichia_coli.k32.S_local.k_19.d_1	1.96	11240	Pos	10.079999999999998	441332
escherichia_coli.k32	0.01	FMSIv02	local	19	2	1323083	1000000	7304624	FMSIv02.escherichia_coli.k32.S_local.k_19.d_2	2.69	11176	0	12.89	437100
escherichia_coli.k32	0.01	FMSIv02	local	19	2	1323083	1000000	7304624	FMSIv02.escherichia_coli.k32.S_local.k_19.d_2	2.78	11176	Neg	12.89	437100
escherichia_coli.k32	0.01	FMSIv02	local	19	2	1323083	1000000	7304624	FMSIv02.escherichia_coli.k32.S_local.k_19.d_2	1.96	11176	Pos	12.89	437100
escherichia_coli.k32	0.01	FMSIv02	local	19	3	1323083	1000000	7234568	FMSIv02.escherichia_coli.k32.S_local.k_19.d_3	2.4	11104	0	23.21	432500
escherichia_coli.k32	0.01	FMSIv02	local	19	3	1323083	1000000	7234568	FMSIv02.escherichia_coli.k32.S_local.k_19.d_3	2.8	11104	Neg	23.21	432500
escherichia_coli.k32	0.01	FMSIv02	local	19	3	1323083	1000000	7234568	FMSIv02.escherichia_coli.k32.S_local.k_19.d_3	2.5799999999999996	11104	Pos	23.21	432500
escherichia_coli.k32	0.01	FMSIv02	local	19	4	1323083	1000000	7147040	FMSIv02.escherichia_coli.k32.S_local.k_19.d_4	2.9499999999999997	11012	0	61.77	426748
escherichia_coli.k32	0.01	FMSIv02	local	19	4	1323083	1000000	7147040	FMSIv02.escherichia_coli.k32.S_local.k_19.d_4	3.1799999999999997	11012	Neg	61.77	426748
escherichia_coli.k32	0.01	FMSIv02	local	19	4	1323083	1000000	7147040	FMSIv02.escherichia_coli.k32.S_local.k_19.d_4	2.11	11012	Pos	61.77	426748
escherichia_coli.k32	0.01	FMSIv02	local	19	5	1323083	1000000	7001935	FMSIv02.escherichia_coli.k32.S_local.k_19.d_5	2.9899999999999998	10860	0	203.38	417180
escherichia_coli.k32	0.01	FMSIv02	local	19	5	1323083	1000000	7001935	FMSIv02.escherichia_coli.k32.S_local.k_19.d_5	3.27	10860	Neg	203.38	417180
escherichia_coli.k32	0.01	FMSIv02	local	19	5	1323083	1000000	7001935	FMSIv02.escherichia_coli.k32.S_local.k_19.d_5	2.76	10860	Pos	203.38	417180
escherichia_coli.k32	0.01	SSHash	prophasm	19	na	1323083	1000000	11797846	sshash.escherichia_coli.k32.S_prophasm.k_19.d_na	5.7299999999999995	15164	0	5.27	91144
escherichia_coli.k32	0.01	SSHash	prophasm	19	na	1323083	1000000	11797846	sshash.escherichia_coli.k32.S_prophasm.k_19.d_na	5.05	15164	Neg	5.27	91144
escherichia_coli.k32	0.01	SSHash	prophasm	19	na	1323083	1000000	11797846	sshash.escherichia_coli.k32.S_prophasm.k_19.d_na	2.28	15248	Pos	5.27	91144
escherichia_coli.k32	0.01	bwa	prophasm	19	na	1323083	1000000	83748809	bwa.escherichia_coli.k32.S_prophasm.k_19.d_na	5.819999999999999	171548	0	16.22	278504
escherichia_coli.k32	0.01	bwa	prophasm	19	na	1323083	1000000	83748809	bwa.escherichia_coli.k32.S_prophasm.k_19.d_na	5.329999999999999	171548	Neg	16.22	278504
escherichia_coli.k32	0.01	bwa	prophasm	19	na	1323083	1000000	83748809	bwa.escherichia_coli.k32.S_prophasm.k_19.d_na	6.82	171548	Pos	16.22	278504
escherichia_coli.k32	0.01	cbl	none	19	na	1323083	1000000	10406951	cbl.escherichia_coli.k32.S_none.k_19.d_na	0.8200000000000001	57332	0	1.06	57460
escherichia_coli.k32	0.01	cbl	none	19	na	1323083	1000000	10406951	cbl.escherichia_coli.k32.S_none.k_19.d_na	0.67	57412	Neg	1.06	57460
escherichia_coli.k32	0.01	cbl	none	19	na	1323083	1000000	10406951	cbl.escherichia_coli.k32.S_none.k_19.d_na	0.97	57332	Pos	1.06	57460
escherichia_coli.k32	0.01	fmsi	global	19	na	1323083	1000000	4030451	fmsi.escherichia_coli.k32.S_global.k_19.d_na	26.82	7580	0	15.829999999999998	214256
escherichia_coli.k32	0.01	fmsi	global	19	na	1323083	1000000	4030451	fmsi.escherichia_coli.k32.S_global.k_19.d_na	25.150000000000002	7580	Neg	15.829999999999998	214256
escherichia_coli.k32	0.01	fmsi	global	19	na	1323083	1000000	4030451	fmsi.escherichia_coli.k32.S_global.k_19.d_na	33	7580	Pos	15.829999999999998	214256
escherichia_coli.k32	0.01	fmsi	local	19	1	1323083	1000000	8421195	fmsi.escherichia_coli.k32.S_local.k_19.d_1	28.450000000000003	11852	0	20.36	478460
escherichia_coli.k32	0.01	fmsi	local	19	1	1323083	1000000	8421195	fmsi.escherichia_coli.k32.S_local.k_19.d_1	27.77	11852	Neg	20.36	478460
escherichia_coli.k32	0.01	fmsi	local	19	1	1323083	1000000	8421195	fmsi.escherichia_coli.k32.S_local.k_19.d_1	37.17	11852	Pos	20.36	478460
escherichia_coli.k32	0.01	fmsi	local	19	2	1323083	1000000	8343747	fmsi.escherichia_coli.k32.S_local.k_19.d_2	28.619999999999997	11784	0	22.700000000000003	474192
escherichia_coli.k32	0.01	fmsi	local	19	2	1323083	1000000	8343747	fmsi.escherichia_coli.k32.S_local.k_19.d_2	27.939999999999998	11784	Neg	22.700000000000003	474192
escherichia_coli.k32	0.01	fmsi	local	19	2	1323083	1000000	8343747	fmsi.escherichia_coli.k32.S_local.k_19.d_2	35.05	11784	Pos	22.700000000000003	474192
escherichia_coli.k32	0.01	fmsi	local	19	3	1323083	1000000	8261411	fmsi.escherichia_coli.k32.S_local.k_19.d_3	28.549999999999997	11536	0	32.29	467512
escherichia_coli.k32	0.01	fmsi	local	19	3	1323083	1000000	8261411	fmsi.escherichia_coli.k32.S_local.k_19.d_3	28.65	11536	Neg	32.29	467512
escherichia_coli.k32	0.01	fmsi	local	19	3	1323083	1000000	8261411	fmsi.escherichia_coli.k32.S_local.k_19.d_3	36.13	11708	Pos	32.29	467512
escherichia_coli.k32	0.01	fmsi	local	19	4	1323083	1000000	8161355	fmsi.escherichia_coli.k32.S_local.k_19.d_4	29.09	11616	0	70.11	461724
escherichia_coli.k32	0.01	fmsi	local	19	4	1323083	1000000	8161355	fmsi.escherichia_coli.k32.S_local.k_19.d_4	26.77	11616	Neg	70.11	461724
escherichia_coli.k32	0.01	fmsi	local	19	4	1323083	1000000	8161355	fmsi.escherichia_coli.k32.S_local.k_19.d_4	35.96	11532	Pos	70.11	461724
escherichia_coli.k32	0.01	fmsi	local	19	5	1323083	1000000	7996875	fmsi.escherichia_coli.k32.S_local.k_19.d_5	28.790000000000003	11268	0	212.53	452144
escherichia_coli.k32	0.01	fmsi	local	19	5	1323083	1000000	7996875	fmsi.escherichia_coli.k32.S_local.k_19.d_5	25.69	11268	Neg	212.53	452144
escherichia_coli.k32	0.01	fmsi	local	19	5	1323083	1000000	7996875	fmsi.escherichia_coli.k32.S_local.k_19.d_5	36.349999999999994	11460	Pos	212.53	452144
escherichia_coli.k32	0.01	sbwt	none	19	0	1323083	1000000	16410864	sbwt.escherichia_coli.k32.S_none.k_19.d_0	0.64	45212	0	61.29	950332
escherichia_coli.k32	0.01	sbwt	none	19	0	1323083	1000000	16410864	sbwt.escherichia_coli.k32.S_none.k_19.d_0	0.56	45212	Neg	61.29	950332
escherichia_coli.k32	0.01	sbwt	none	19	0	1323083	1000000	16410864	sbwt.escherichia_coli.k32.S_none.k_19.d_0	0.91	45212	Pos	61.29	950332
escherichia_coli.k32	0.01	sbwt	none	19	1	1323083	1000000	9078720	sbwt.escherichia_coli.k32.S_none.k_19.d_1	1.03	38024	0	26.57	497896
escherichia_coli.k32	0.01	sbwt	none	19	1	1323083	1000000	9078720	sbwt.escherichia_coli.k32.S_none.k_19.d_1	0.98	38024	Neg	26.57	497896
escherichia_coli.k32	0.01	sbwt	none	19	1	1323083	1000000	9078720	sbwt.escherichia_coli.k32.S_none.k_19.d_1	1.33	38024	Pos	26.57	497896
