pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.01.S_none.k_31.d_0.t_index	escherichia_coli.k32	0.01	11_sbwt	none	31	0	index	118.74	4.48	115.92	101%	1913160	0	6306656	118.749837
escherichia_coli.k32.r_0.01.S_none.k_31.d_1.t_index	escherichia_coli.k32	0.01	11_sbwt	none	31	1	index	59.12	3.09	57.04	101%	999560	0	3114936	59.129711
escherichia_coli.k32.r_0.01.S_none.k_31.d_2.t_index	escherichia_coli.k32	0.01	11_sbwt	none	31	2	index	130.12	4.46	127.40	101%	1866428	0	6282664	130.129466
escherichia_coli.k32.r_0.1.S_none.k_15.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	15	0	index	290.97	12.06	283.93	101%	4352436	0	15984464	290.977998
escherichia_coli.k32.r_0.1.S_none.k_15.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	15	1	index	204.24	8.27	199.33	101%	2346948	0	8336552	204.251391
escherichia_coli.k32.r_0.1.S_none.k_15.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	15	2	index	312.12	17.38	300.06	101%	4350508	0	15981576	312.125344
escherichia_coli.k32.r_0.1.S_none.k_17.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	17	0	index	506.61	29.21	486.91	101%	6983656	0	24221936	506.615575
escherichia_coli.k32.r_0.1.S_none.k_17.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	17	1	index	226.31	8.59	221.53	101%	3671964	0	12419384	226.319738
escherichia_coli.k32.r_0.1.S_none.k_17.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	17	2	index	605.77	30.71	583.88	101%	6983744	0	24205792	605.774386
escherichia_coli.k32.r_0.1.S_none.k_19.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	19	0	index	584.07	18.08	574.03	101%	8025180	0	29065504	584.073808
escherichia_coli.k32.r_0.1.S_none.k_19.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	19	1	index	300.63	9.78	295.46	101%	4204440	0	14819504	300.639177
escherichia_coli.k32.r_0.1.S_none.k_19.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	19	2	index	642.07	28.56	625.36	101%	8018160	0	29030600	642.083765
escherichia_coli.k32.r_0.1.S_none.k_21.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	21	0	index	687.63	20.04	678.33	101%	9239756	0	33323600	687.643414
escherichia_coli.k32.r_0.1.S_none.k_21.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	21	1	index	367.64	17.12	355.30	101%	4838844	0	17038040	367.648645
escherichia_coli.k32.r_0.1.S_none.k_21.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	21	2	index	764.41	33.65	744.46	101%	9232788	0	33267248	764.415695
escherichia_coli.k32.r_0.1.S_none.k_23.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	23	0	index	869.54	43.45	843.75	102%	10487816	0	37882536	869.55141
escherichia_coli.k32.r_0.1.S_none.k_23.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	23	1	index	404.39	13.50	396.25	101%	6500988	0	19324384	404.395072
escherichia_coli.k32.r_0.1.S_none.k_23.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	23	2	index	902.92	27.74	889.36	101%	10493232	0	37802616	902.924169
escherichia_coli.k32.r_0.1.S_none.k_31.d_0.t_index	escherichia_coli.k32	0.1	11_sbwt	none	31	0	index	1312.71	33.98	1300.37	101%	10567216	0	57560984	1312.724013
escherichia_coli.k32.r_0.1.S_none.k_31.d_1.t_index	escherichia_coli.k32	0.1	11_sbwt	none	31	1	index	632.81	18.28	623.21	101%	8792988	0	29411968	632.818991
escherichia_coli.k32.r_0.1.S_none.k_31.d_2.t_index	escherichia_coli.k32	0.1	11_sbwt	none	31	2	index	1324.34	36.71	1310.57	101%	10583440	0	57369984	1324.345728
escherichia_coli.k32.r_1.0.S_none.k_15.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	15	0	index	106.71	12.03	105.44	110%	2810376	2200	12330208	106.721474
escherichia_coli.k32.r_1.0.S_none.k_15.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	15	1	index	64.07	5.92	65.34	111%	1856820	0	7288888	64.082735
escherichia_coli.k32.r_1.0.S_none.k_15.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	15	2	index	125.11	10.17	125.03	108%	3235112	8	12333048	125.123233
escherichia_coli.k32.r_1.0.S_none.k_17.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	17	0	index	113.71	11.79	112.96	109%	3079632	8	15283296	113.716073
escherichia_coli.k32.r_1.0.S_none.k_17.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	17	1	index	69.87	8.05	69.54	111%	1784704	8	8804336	69.879119
escherichia_coli.k32.r_1.0.S_none.k_17.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	17	2	index	153.35	15.33	151.65	108%	2651784	8	15208448	153.36288
escherichia_coli.k32.r_1.0.S_none.k_19.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	19	0	index	132.96	13.32	134.15	110%	2628252	8	16510480	132.963101
escherichia_coli.k32.r_1.0.S_none.k_19.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	19	1	index	76.58	9.12	77.83	113%	1702356	8	9584600	76.586473
escherichia_coli.k32.r_1.0.S_none.k_19.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	19	2	index	152.18	12.20	151.61	107%	2538620	0	16402992	152.187913
escherichia_coli.k32.r_1.0.S_none.k_21.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	21	0	index	134.05	13.91	136.05	111%	2483488	24	17486680	134.058639
escherichia_coli.k32.r_1.0.S_none.k_21.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	21	1	index	83.57	8.68	83.26	110%	1687496	0	10210912	83.581607
escherichia_coli.k32.r_1.0.S_none.k_21.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	21	2	index	163.19	13.79	165.04	109%	2483492	8	17370000	163.196967
escherichia_coli.k32.r_1.0.S_none.k_23.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	23	0	index	131.97	16.44	132.16	112%	2203092	8	18564504	131.983527
escherichia_coli.k32.r_1.0.S_none.k_23.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	23	1	index	93.28	8.75	95.16	111%	1672884	8	10960152	93.290339
escherichia_coli.k32.r_1.0.S_none.k_23.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	23	2	index	166.24	12.76	166.93	108%	2228524	0	18441904	166.246361
escherichia_coli.k32.r_1.0.S_none.k_31.d_0.t_index	escherichia_coli.k32	1.0	11_sbwt	none	31	0	index	154.43	17.82	157.78	113%	5387880	0	23095192	154.434084
escherichia_coli.k32.r_1.0.S_none.k_31.d_1.t_index	escherichia_coli.k32	1.0	11_sbwt	none	31	1	index	157.58	14.85	156.97	109%	2712840	16	14934904	157.585179
escherichia_coli.k32.r_1.0.S_none.k_31.d_2.t_index	escherichia_coli.k32	1.0	11_sbwt	none	31	2	index	190.53	18.04	188.35	108%	5387888	8	22952312	190.537528
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	15	0	index	2.39	0.12	2.25	98%	76724	0	97032	2.401193
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	15	1	index	1.95	0.10	1.81	97%	60496	8	50416	1.961321
sars-cov-2_pangenome_k32.r_0.01.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	15	2	index	2.61	0.12	2.47	99%	76740	0	96904	2.623413
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	17	0	index	2.72	0.17	2.51	98%	94788	8	134672	2.7255
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	17	1	index	2.10	0.13	1.93	98%	59236	0	72904	2.108969
sars-cov-2_pangenome_k32.r_0.01.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	17	2	index	3.07	0.18	2.85	98%	90592	8	134440	3.082838
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	19	0	index	3.14	0.21	2.92	99%	107056	8	160016	3.14861
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	19	1	index	2.30	0.10	2.12	96%	73824	8	81504	2.305073
sars-cov-2_pangenome_k32.r_0.01.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	19	2	index	3.36	0.17	3.19	99%	111944	8	159656	3.368483
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	21	0	index	3.59	0.29	3.31	100%	116524	8	204528	3.59429
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	21	1	index	2.49	0.18	2.28	98%	72448	8	107232	2.500816
sars-cov-2_pangenome_k32.r_0.01.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	21	2	index	3.97	0.26	3.73	100%	117564	0	204024	3.982989
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	23	0	index	4.53	0.30	4.17	98%	129456	0	237688	4.538628
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	23	1	index	2.70	0.19	2.49	99%	79156	0	119728	2.713165
sars-cov-2_pangenome_k32.r_0.01.S_none.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	23	2	index	4.48	0.20	4.25	99%	131492	8	237016	4.484522
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_0.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	31	0	index	7.39	0.50	6.98	101%	203424	8	442872	7.394506
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	31	1	index	4.28	0.26	4.01	99%	125436	16	221080	4.291575
sars-cov-2_pangenome_k32.r_0.01.S_none.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.01	11_sbwt	none	31	2	index	8.65	0.39	8.33	100%	206836	8	441312	8.655229
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	15	0	index	12.69	0.92	11.98	101%	298444	0	833392	12.694063
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	15	1	index	6.54	0.41	6.17	100%	203500	0	430352	6.546278
sars-cov-2_pangenome_k32.r_0.1.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	15	2	index	13.27	0.66	12.76	101%	301036	16	832760	13.274208
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	17	0	index	18.51	1.25	17.64	102%	342012	0	1118336	18.518603
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	17	1	index	9.47	0.47	9.03	100%	224340	0	578872	9.477412
sars-cov-2_pangenome_k32.r_0.1.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	17	2	index	18.46	0.85	17.84	101%	346728	0	1116992	18.467704
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	19	0	index	23.44	1.59	22.31	101%	459244	0	1409312	23.447164
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	19	1	index	12.09	0.77	11.48	101%	282508	0	724288	12.101662
sars-cov-2_pangenome_k32.r_0.1.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	19	2	index	25.03	1.43	24.09	101%	459660	8	1407088	25.036426
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	21	0	index	29.18	1.85	27.90	101%	517924	0	1752600	29.188371
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	21	1	index	14.84	0.60	14.39	101%	313656	0	903184	14.852245
sars-cov-2_pangenome_k32.r_0.1.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	21	2	index	30.36	1.42	29.38	101%	520848	0	1749336	30.372534
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	23	0	index	37.95	2.25	36.38	101%	667292	0	2113808	37.954805
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	23	1	index	21.01	0.73	20.45	100%	349504	0	1084416	21.014191
sars-cov-2_pangenome_k32.r_0.1.S_none.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	23	2	index	37.14	1.51	36.09	101%	669988	0	2109336	37.149328
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_0.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	31	0	index	72.75	4.13	70.07	101%	1140672	0	3977824	72.763309
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	31	1	index	40.23	2.26	38.70	101%	614920	0	2039016	40.236563
sars-cov-2_pangenome_k32.r_0.1.S_none.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.1	11_sbwt	none	31	2	index	76.59	4.37	73.59	101%	1139320	0	3966912	76.597266
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	15	0	index	23.30	1.44	22.40	102%	535716	0	1469832	23.305884
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	15	1	index	12.75	0.61	12.31	101%	292148	0	794040	12.756206
sars-cov-2_pangenome_k32.r_0.2.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	15	2	index	23.92	1.69	22.77	102%	538744	0	1468880	23.929476
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	17	0	index	35.65	2.00	34.33	101%	569504	0	1977912	35.654578
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	17	1	index	18.04	1.23	17.18	102%	331724	0	1067224	18.047986
sars-cov-2_pangenome_k32.r_0.2.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	17	2	index	35.49	2.20	33.95	101%	569484	0	1975776	35.502808
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	19	0	index	44.34	2.63	42.70	102%	841556	0	2503008	44.352388
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	19	1	index	23.03	1.51	21.98	102%	458976	0	1345824	23.037226
sars-cov-2_pangenome_k32.r_0.2.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	19	2	index	44.37	2.74	42.62	102%	841208	0	2499376	44.380878
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	21	0	index	55.22	3.18	53.17	102%	930564	0	3108432	55.225353
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	21	1	index	30.31	1.84	29.07	101%	509000	0	1673312	30.319923
sars-cov-2_pangenome_k32.r_0.2.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	21	2	index	56.91	3.31	54.81	102%	930632	0	3103024	56.917249
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	23	0	index	66.91	3.94	64.31	102%	1063200	0	3760176	66.922508
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	23	1	index	40.50	2.43	38.75	101%	603140	0	2018368	40.512087
sars-cov-2_pangenome_k32.r_0.2.S_none.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	23	2	index	70.62	4.31	67.60	101%	1063212	0	3752712	70.628359
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_0.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	31	0	index	129.12	4.74	126.55	101%	1989328	0	7082216	129.12652
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	31	1	index	70.95	4.17	68.12	101%	1110140	0	3802168	70.960072
sars-cov-2_pangenome_k32.r_0.2.S_none.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.2	11_sbwt	none	31	2	index	145.36	5.98	141.76	101%	1986352	0	7063752	145.368381
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	15	0	index	31.29	2.05	29.95	102%	546132	0	1927440	31.298683
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	15	1	index	21.49	1.23	20.64	101%	354116	0	1100472	21.497183
sars-cov-2_pangenome_k32.r_0.3.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	15	2	index	33.22	2.06	31.95	102%	546132	0	1926248	33.227705
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	17	0	index	43.52	3.01	41.57	102%	847488	0	2602696	43.524219
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	17	1	index	24.47	1.69	23.27	102%	536472	0	1482408	24.475142
sars-cov-2_pangenome_k32.r_0.3.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	17	2	index	51.67	2.77	49.95	102%	847500	0	2599960	51.680025
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	19	0	index	55.26	3.53	53.04	102%	952792	0	3302472	55.268883
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	19	1	index	32.83	2.20	31.29	102%	625136	0	1875376	32.839268
sars-cov-2_pangenome_k32.r_0.3.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	19	2	index	58.55	3.25	56.50	102%	952900	0	3297800	58.561696
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	21	0	index	68.40	2.70	66.90	101%	1136304	0	4097744	68.412704
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	21	1	index	40.11	2.41	38.46	101%	682104	0	2328088	40.122904
sars-cov-2_pangenome_k32.r_0.3.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	21	2	index	77.51	4.37	74.80	102%	1134312	0	4090776	77.519268
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	23	0	index	108.57	4.78	105.59	101%	1687676	0	4963648	108.576372
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	23	1	index	55.69	3.10	53.62	101%	899236	0	2813312	55.700702
sars-cov-2_pangenome_k32.r_0.3.S_none.k_23.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	23	2	index	92.95	5.04	89.92	102%	1687616	0	4954024	92.958343
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_0.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	31	0	index	181.12	8.36	175.64	101%	2592628	0	9351832	181.129175
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_1.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	31	1	index	103.12	5.45	99.71	101%	1717596	0	5304768	103.12936
sars-cov-2_pangenome_k32.r_0.3.S_none.k_31.d_2.t_index	sars-cov-2_pangenome_k32	0.3	11_sbwt	none	31	2	index	194.13	6.18	190.69	101%	2594364	0	9327992	194.137358
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	15	0	index	39.90	2.35	38.50	102%	609580	0	2216760	39.905603
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	15	1	index	21.71	1.51	20.70	102%	516944	0	1352024	21.715648
sars-cov-2_pangenome_k32.r_0.4.S_none.k_15.d_2.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	15	2	index	41.83	1.63	40.95	101%	612108	0	2215336	41.838997
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	17	0	index	58.60	3.39	56.56	102%	898328	0	3002848	58.605336
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	17	1	index	33.34	2.08	31.92	102%	535132	0	1824272	33.343774
sars-cov-2_pangenome_k32.r_0.4.S_none.k_17.d_2.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	17	2	index	53.65	3.35	51.63	102%	898204	0	2999640	53.66162
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	19	0	index	74.25	4.28	71.46	102%	1035988	0	3815816	74.254902
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	19	1	index	39.02	2.58	37.29	102%	674892	0	2313368	39.026993
sars-cov-2_pangenome_k32.r_0.4.S_none.k_19.d_2.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	19	2	index	67.36	3.91	64.72	101%	1081232	0	3810392	67.370185
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	21	0	index	80.66	3.60	78.84	102%	1330012	0	4730008	80.668332
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	21	1	index	51.65	3.02	49.70	102%	902620	0	2867936	51.657858
sars-cov-2_pangenome_k32.r_0.4.S_none.k_21.d_2.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	21	2	index	87.21	3.50	85.24	101%	1341804	0	4721952	87.215198
sars-cov-2_pangenome_k32.r_0.4.S_none.k_23.d_0.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	23	0	index	98.43	4.18	96.11	101%	1734940	0	5732168	98.434297
sars-cov-2_pangenome_k32.r_0.4.S_none.k_23.d_1.t_index	sars-cov-2_pangenome_k32	0.4	11_sbwt	none	23	1	index	61.56	3.81	59.14	102%	1000208	0	3470848	61.565722
