pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
escherichia_coli.k32.r_0.1.S_none.k_21.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	21	0	0	1.86	0.09	1.75	99%	177684	270456	0	1.867384
escherichia_coli.k32.r_0.1.S_none.k_21.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	21	0	Neg	1.26	0.04	1.21	99%	177684	0	0	1.268654
escherichia_coli.k32.r_0.1.S_none.k_21.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	21	0	Pos	2.35	0.05	2.29	99%	177936	0	0	2.357152
escherichia_coli.k32.r_0.1.S_none.k_21.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	21	1	0	2.94	0.05	2.86	99%	109832	150872	0	2.947421
escherichia_coli.k32.r_0.1.S_none.k_21.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	21	1	Neg	2.12	0.04	2.06	99%	109832	0	0	2.124842
escherichia_coli.k32.r_0.1.S_none.k_21.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	21	1	Pos	3.91	0.06	3.82	99%	109832	118816	0	3.923112
escherichia_coli.k32.r_0.1.S_none.k_21.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	21	2	0	9.16	0.09	9.04	99%	149772	220168	0	9.165181
escherichia_coli.k32.r_0.1.S_none.k_21.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	21	2	Neg	5.96	0.04	5.91	99%	149772	0	0	5.965015
escherichia_coli.k32.r_0.1.S_none.k_21.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	21	2	Pos	12.31	0.04	12.26	99%	149772	0	0	12.32408
escherichia_coli.k32.r_0.1.S_none.k_23.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	23	0	0	2.14	0.11	1.99	98%	215008	336144	0	2.150567
escherichia_coli.k32.r_0.1.S_none.k_23.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	23	0	Neg	1.31	0.05	1.25	99%	214872	0	0	1.315838
escherichia_coli.k32.r_0.1.S_none.k_23.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	23	0	Pos	2.71	0.06	2.64	99%	215008	0	0	2.716096
escherichia_coli.k32.r_0.1.S_none.k_23.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	23	1	0	3.35	0.08	3.22	98%	129220	257568	0	3.361495
escherichia_coli.k32.r_0.1.S_none.k_23.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	23	1	Neg	2.27	0.04	2.22	99%	129220	0	0	2.282764
escherichia_coli.k32.r_0.1.S_none.k_23.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	23	1	Pos	4.10	0.04	4.02	99%	129408	126472	0	4.111543
escherichia_coli.k32.r_0.1.S_none.k_23.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	23	2	0	10.68	0.11	10.52	99%	175060	264016	0	10.68707
escherichia_coli.k32.r_0.1.S_none.k_23.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	23	2	Neg	6.32	0.04	6.26	99%	175060	0	0	6.324347
escherichia_coli.k32.r_0.1.S_none.k_23.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	23	2	Pos	14.60	0.05	14.53	99%	175060	0	0	14.604388
escherichia_coli.k32.r_0.1.S_none.k_31.d_0.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	31	0	0	3.39	0.20	3.10	97%	381764	680256	0	3.398343
escherichia_coli.k32.r_0.1.S_none.k_31.d_0.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	31	0	Neg	1.52	0.12	1.39	99%	381492	0	0	1.528035
escherichia_coli.k32.r_0.1.S_none.k_31.d_0.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	31	0	Pos	4.14	0.12	4.01	99%	381764	0	0	4.148803
escherichia_coli.k32.r_0.1.S_none.k_31.d_1.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	31	1	0	5.14	0.17	4.94	99%	216944	470392	0	5.149621
escherichia_coli.k32.r_0.1.S_none.k_31.d_1.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	31	1	Neg	2.64	0.09	2.54	99%	216944	0	0	2.650472
escherichia_coli.k32.r_0.1.S_none.k_31.d_1.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	31	1	Pos	6.39	0.11	6.25	99%	216944	157864	0	6.40001
escherichia_coli.k32.r_0.1.S_none.k_31.d_2.t_0	escherichia_coli.k32	0.1	12_sbwt_query	none	31	2	0	17.48	0.17	17.28	99%	286272	469368	0	17.49018
escherichia_coli.k32.r_0.1.S_none.k_31.d_2.t_Neg	escherichia_coli.k32	0.1	12_sbwt_query	none	31	2	Neg	7.12	0.07	7.04	99%	286272	0	0	7.126279
escherichia_coli.k32.r_0.1.S_none.k_31.d_2.t_Pos	escherichia_coli.k32	0.1	12_sbwt_query	none	31	2	Pos	22.82	0.08	22.73	99%	286272	0	0	22.830979
escherichia_coli.k32.r_1.0.S_none.k_15.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	15	0	0	1.50	0.10	1.37	98%	155264	240904	0	1.511719
escherichia_coli.k32.r_1.0.S_none.k_15.d_0.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	15	0	Neg	1.18	0.05	1.13	99%	155264	0	0	1.190102
escherichia_coli.k32.r_1.0.S_none.k_15.d_0.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	15	0	Pos	1.45	0.05	1.40	99%	155264	0	0	1.461316
escherichia_coli.k32.r_1.0.S_none.k_15.d_1.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	15	1	0	2.71	0.07	2.56	97%	110032	232600	0	2.716153
escherichia_coli.k32.r_1.0.S_none.k_15.d_1.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	15	1	Neg	2.10	0.03	2.06	99%	110032	0	0	2.106426
escherichia_coli.k32.r_1.0.S_none.k_15.d_1.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	15	1	Pos	2.55	0.03	2.51	99%	110032	0	0	2.556859
escherichia_coli.k32.r_1.0.S_none.k_15.d_2.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	15	2	0	7.24	0.08	7.14	99%	156980	235616	0	7.251735
escherichia_coli.k32.r_1.0.S_none.k_15.d_2.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	15	2	Neg	6.00	0.04	5.95	99%	156980	0	0	6.006677
escherichia_coli.k32.r_1.0.S_none.k_15.d_2.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	15	2	Pos	7.17	0.06	7.10	99%	156980	0	0	7.173209
escherichia_coli.k32.r_1.0.S_none.k_17.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	17	0	0	1.90	0.10	1.75	97%	189552	296400	0	1.90441
escherichia_coli.k32.r_1.0.S_none.k_17.d_0.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	17	0	Neg	1.33	0.05	1.28	99%	189552	0	0	1.338731
escherichia_coli.k32.r_1.0.S_none.k_17.d_0.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	17	0	Pos	2.27	0.11	2.16	99%	189872	0	0	2.281482
escherichia_coli.k32.r_1.0.S_none.k_17.d_1.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	17	1	0	3.32	0.07	3.17	97%	125328	199240	0	3.328013
escherichia_coli.k32.r_1.0.S_none.k_17.d_1.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	17	1	Neg	2.25	0.07	2.17	99%	125328	0	0	2.255768
escherichia_coli.k32.r_1.0.S_none.k_17.d_1.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	17	1	Pos	3.28	0.05	3.22	99%	125328	0	0	3.293329
escherichia_coli.k32.r_1.0.S_none.k_17.d_2.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	17	2	0	9.45	0.11	9.29	99%	152388	162392	0	9.456606
escherichia_coli.k32.r_1.0.S_none.k_17.d_2.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	17	2	Neg	6.18	0.05	6.12	99%	152388	0	0	6.18691
escherichia_coli.k32.r_1.0.S_none.k_17.d_2.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	17	2	Pos	8.82	0.05	8.76	99%	152388	0	0	8.824987
escherichia_coli.k32.r_1.0.S_none.k_19.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	19	0	0	2.26	0.10	2.07	96%	200284	317800	0	2.264636
escherichia_coli.k32.r_1.0.S_none.k_19.d_0.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	19	0	Neg	1.36	0.04	1.31	99%	200104	0	0	1.365844
escherichia_coli.k32.r_1.0.S_none.k_19.d_0.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	19	0	Pos	2.12	0.06	2.05	99%	200284	0	0	2.1329
escherichia_coli.k32.r_1.0.S_none.k_19.d_1.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	19	1	0	3.53	0.05	3.47	99%	130736	0	0	3.54337
escherichia_coli.k32.r_1.0.S_none.k_19.d_1.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	19	1	Neg	2.29	0.03	2.26	99%	130736	0	0	2.300112
escherichia_coli.k32.r_1.0.S_none.k_19.d_1.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	19	1	Pos	3.42	0.03	3.37	99%	130736	0	0	3.424295
escherichia_coli.k32.r_1.0.S_none.k_19.d_2.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	19	2	0	9.46	0.07	9.36	99%	146548	213816	0	9.472837
escherichia_coli.k32.r_1.0.S_none.k_19.d_2.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	19	2	Neg	5.53	0.04	5.48	99%	146548	0	0	5.539395
escherichia_coli.k32.r_1.0.S_none.k_19.d_2.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	19	2	Pos	9.94	0.08	9.85	99%	146612	0	0	9.951958
escherichia_coli.k32.r_1.0.S_none.k_21.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	21	0	0	2.59	0.12	2.34	95%	207640	329008	0	2.600188
escherichia_coli.k32.r_1.0.S_none.k_21.d_0.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	21	0	Neg	1.34	0.05	1.29	99%	207552	0	0	1.352916
escherichia_coli.k32.r_1.0.S_none.k_21.d_0.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	21	0	Pos	2.70	0.06	2.63	99%	207640	0	0	2.710532
escherichia_coli.k32.r_1.0.S_none.k_21.d_1.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	21	1	0	3.85	0.09	3.71	98%	135124	263384	0	3.855831
escherichia_coli.k32.r_1.0.S_none.k_21.d_1.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	21	1	Neg	2.32	0.06	2.25	99%	135124	0	0	2.327489
escherichia_coli.k32.r_1.0.S_none.k_21.d_1.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	21	1	Pos	3.77	0.05	3.71	99%	135124	0	0	3.783058
escherichia_coli.k32.r_1.0.S_none.k_21.d_2.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	21	2	0	10.41	0.09	10.27	99%	149292	217760	0	10.423303
escherichia_coli.k32.r_1.0.S_none.k_21.d_2.t_Neg	escherichia_coli.k32	1.0	12_sbwt_query	none	21	2	Neg	5.29	0.05	5.23	99%	149292	0	0	5.299367
escherichia_coli.k32.r_1.0.S_none.k_21.d_2.t_Pos	escherichia_coli.k32	1.0	12_sbwt_query	none	21	2	Pos	10.38	0.03	10.33	99%	149292	0	0	10.38531
escherichia_coli.k32.r_1.0.S_none.k_23.d_0.t_0	escherichia_coli.k32	1.0	12_sbwt_query	none	23	0	0	2.82	0.10	2.68	98%	214236	340896	0	2.831277
