pref	genome	rate	prog	S_alg	k	d	qType	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	17	na	Pos	7.18	0.01	7.16	99%	11116	0	0	7.184456
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	19	na	0	10.99	0.01	10.97	99%	12888	0	0	11.003165
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	19	na	Neg	4.60	0.01	4.58	99%	12660	0	0	4.606292
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	19	na	Pos	4.67	0.01	4.66	99%	12660	0	0	4.681981
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	21	na	0	9.28	0.01	9.26	99%	14448	0	0	9.289688
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	21	na	Neg	2.45	0.01	2.42	99%	14448	0	0	2.453719
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	21	na	Pos	4.08	0.01	4.06	99%	14448	0	0	4.085045
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	23	na	0	10.95	0.01	10.93	99%	16580	0	0	10.955375
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	23	na	Neg	1.85	0.02	1.83	99%	16484	0	0	1.858733
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	23	na	Pos	4.59	0.01	4.58	99%	16484	0	0	4.603513
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	31	na	0	18.41	0.01	18.39	99%	25588	0	0	18.422333
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	31	na	Neg	1.68	0.01	1.66	99%	25588	0	0	1.68669
sars-cov-2_pangenome_k32.r_0.2.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.2	27_sshash_query	prophasm	31	na	Pos	7.56	0.02	7.52	99%	25588	0	0	7.564665
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	15	na	0	42.62	0.01	42.59	99%	11340	0	0	42.626901
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	15	na	Neg	34.40	0.00	34.38	99%	11556	0	0	34.406168
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	15	na	Pos	19.08	0.00	19.07	99%	11340	0	0	19.089707
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	17	na	0	22.00	0.01	21.98	99%	13648	0	0	22.013226
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	17	na	Neg	14.45	0.01	14.42	99%	13648	0	0	14.455746
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	17	na	Pos	10.05	0.02	10.02	99%	13648	0	0	10.059853
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_19.d_na.t_0	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	19	na	0	13.41	0.00	13.40	99%	15692	0	0	13.418668
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_19.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	19	na	Neg	5.69	0.01	5.67	99%	15692	0	0	5.699959
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_19.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	19	na	Pos	6.38	0.01	6.36	99%	15692	0	0	6.386092
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_21.d_na.t_0	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	21	na	0	11.38	0.00	11.37	99%	18000	0	0	11.391468
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_21.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	21	na	Neg	2.99	0.02	2.96	99%	18068	0	0	2.99915
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_21.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	21	na	Pos	5.52	0.02	5.49	99%	18000	0	0	5.525943
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_23.d_na.t_0	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	23	na	0	12.26	0.01	12.24	99%	21108	0	0	12.273425
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_23.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	23	na	Neg	2.09	0.01	2.08	99%	21108	0	0	2.104055
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_23.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	23	na	Pos	6.15	0.01	6.13	99%	21108	0	0	6.154733
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_31.d_na.t_0	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	31	na	0	25.22	0.03	25.18	99%	33016	0	0	25.232084
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_31.d_na.t_Neg	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	31	na	Neg	1.79	0.02	1.77	99%	32912	0	0	1.803097
sars-cov-2_pangenome_k32.r_0.3.S_prophasm.k_31.d_na.t_Pos	sars-cov-2_pangenome_k32	0.3	27_sshash_query	prophasm	31	na	Pos	11.47	0.02	11.44	99%	32784	0	0	11.480557
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_15.d_na.t_0	sars-cov-2_pangenome_k32	0.4	27_sshash_query	prophasm	15	na	0	47.10	0.01	47.06	99%	12856	0	0	47.106774
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_15.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	27_sshash_query	prophasm	15	na	Neg	41.07	0.01	41.04	99%	12856	0	0	41.078192
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_15.d_na.t_Pos	sars-cov-2_pangenome_k32	0.4	27_sshash_query	prophasm	15	na	Pos	23.87	0.01	23.86	99%	12856	0	0	23.884153
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.t_0	sars-cov-2_pangenome_k32	0.4	27_sshash_query	prophasm	17	na	0	24.27	0.03	24.23	99%	15448	0	0	24.279555
sars-cov-2_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.t_Neg	sars-cov-2_pangenome_k32	0.4	27_sshash_query	prophasm	17	na	Neg	16.96	0.01	16.93	99%	15448	0	0	16.96491
